tick,time_s,speed_kph,target_speed_kph,steering,steering_wheel_deg,throttle,brake,parking,slip_deg,target_slip_deg,lateral_error_m,damage,laps
344,17.238,40.859,32.400,0.5299,166.283,0.2200,0.0138,0.0000,-17.227,-12.875,-14.732,0.000,0
346,17.336,41.469,32.400,0.4231,131.245,0.2200,0.0321,0.0000,-18.462,-12.027,-14.665,0.000,0
348,17.433,41.046,32.400,0.3267,83.408,0.2200,0.0194,0.0000,-19.506,-11.114,-14.914,0.000,0
350,17.527,41.491,32.400,0.2277,38.963,0.2200,0.0327,0.0000,-20.851,-9.895,-15.284,0.000,0
352,17.634,41.319,32.400,0.1177,-10.277,0.2200,0.0276,0.0000,-22.149,-8.657,-15.683,0.000,0
355,17.751,41.563,32.400,-0.0144,-66.191,0.2200,0.0349,0.0000,-24.138,-7.433,-16.067,0.000,0
357,17.871,41.167,32.400,-0.2063,-128.292,0.2200,0.0230,0.0000,-26.651,-7.433,-15.521,0.000,0
359,17.988,40.909,32.400,-0.4263,-174.124,0.0450,0.0153,0.0000,-29.687,-6.545,-15.521,0.000,0
362,18.107,37.864,32.400,-0.6463,-229.479,0.0868,0.0000,0.0000,-33.306,-6.545,-15.076,0.000,0
364,18.225,36.078,32.400,-0.8663,-286.771,0.0990,0.0000,0.0000,-36.992,-6.251,-14.770,0.000,0
366,18.345,35.044,32.400,-1.0000,-334.904,0.1065,0.0000,0.0000,-39.743,-6.251,-14.448,0.000,0
369,18.467,34.253,32.400,-1.0000,-373.955,0.1114,0.0000,0.0000,-41.316,-5.862,-14.248,0.000,0
371,18.582,33.672,32.400,-1.0000,-402.439,0.1139,0.0000,0.0000,-41.830,-5.043,-14.177,0.000,0
373,18.698,32.848,32.400,-1.0000,-424.865,0.1199,0.0000,0.0000,-41.005,-5.043,-14.011,0.000,0
376,18.814,32.759,32.400,-1.0000,-445.031,0.1188,0.0000,0.0000,-39.292,-4.178,-14.037,0.000,0
378,18.924,32.641,32.400,-1.0000,-450.000,0.1179,0.0000,0.0000,-36.888,-3.313,-14.078,0.000,0
380,19.026,32.241,32.400,-1.0000,-450.000,0.1208,0.0000,0.0000,-32.640,-3.313,-13.979,0.000,0
382,19.130,32.083,32.400,-1.0000,-450.000,0.1202,0.0000,0.0000,-27.781,-2.460,-14.029,0.000,0
384,19.238,31.870,32.400,-1.0000,-450.000,0.1217,0.0000,0.0000,-21.669,-2.460,-13.924,0.000,0
386,19.341,32.351,32.400,-0.8712,-450.000,0.1183,0.0000,0.0000,-15.562,-2.460,-13.801,0.000,0
388,19.442,31.718,32.400,-0.6512,-398.068,0.2709,0.0000,0.0000,-11.560,-2.007,-13.710,0.000,0
390,19.545,33.950,32.400,-0.4312,-332.050,0.2352,0.0000,0.0000,-7.804,-2.007,-13.495,0.000,0
393,19.656,33.313,32.400,-0.2112,-250.168,0.3300,0.0000,0.0000,-2.915,-2.007,-13.221,0.000,0
395,19.774,30.155,32.400,0.0088,-143.648,0.4113,0.0000,0.0000,2.336,-2.007,-12.880,0.000,0
397,19.880,29.287,32.400,0.2288,-31.772,0.3101,0.0000,0.0000,8.438,2.065,-12.495,0.000,0
399,19.984,28.216,32.400,0.4488,46.449,0.1473,0.0000,0.0000,12.755,2.065,-12.091,0.000,0
401,20.085,27.660,32.400,0.6688,97.124,0.1513,0.0000,0.0000,14.440,2.065,-11.681,0.000,0
403,20.187,27.329,32.400,0.8888,154.204,0.1536,0.0000,0.0000,15.052,2.065,-11.264,0.000,0
405,20.288,27.045,32.400,1.0000,217.499,0.1558,0.0000,0.0000,14.427,2.140,-10.851,0.000,0
407,20.391,26.475,32.400,1.0000,276.859,0.1599,0.0000,0.0000,13.010,2.140,-10.444,0.000,0
409,20.490,27.488,32.400,1.0000,328.647,0.3392,0.0000,0.0000,10.743,2.140,-10.053,0.000,0
412,20.603,26.471,32.400,0.9740,373.093,0.3555,0.0000,0.0000,10.171,2.140,-9.715,0.000,0
414,20.712,26.360,32.400,0.8666,411.226,0.3576,0.0000,0.0000,9.652,2.216,-9.436,0.000,0
416,20.825,30.015,32.400,0.7151,390.552,0.2991,0.0000,0.0000,8.981,2.216,-9.187,0.000,0
418,20.929,29.687,32.400,0.5137,322.640,0.3044,0.0000,0.0000,6.654,2.216,-8.979,0.000,0
420,21.038,30.731,32.400,0.2937,249.736,0.2877,0.0000,0.0000,4.652,2.216,-8.829,0.000,0
422,21.144,27.677,32.400,0.0737,160.487,0.4950,0.0000,0.0000,1.536,2.291,-8.752,0.000,0
425,21.254,27.105,32.400,-0.1463,65.809,0.4461,0.0000,0.0000,-2.624,2.291,-8.707,0.000,0
427,21.370,26.345,32.400,-0.3663,-19.770,0.3582,0.0000,0.0000,-5.620,2.291,-8.683,0.000,0
429,21.478,26.569,32.400,-0.5339,-67.729,0.3549,0.0000,0.0000,-5.133,2.363,-8.687,0.000,0
431,21.585,26.282,32.400,-0.5990,-119.636,0.3595,0.0000,0.0000,-4.618,2.363,-8.691,0.000,0
434,21.706,43.122,32.400,-0.5638,-169.917,0.0901,0.0817,0.0000,-4.895,2.363,-8.667,0.000,0
436,21.828,37.394,32.400,-0.4741,-211.170,0.2185,0.0000,0.0000,-3.810,2.363,-8.601,0.000,0
438,21.938,35.884,32.400,-0.3276,-213.071,0.2983,0.0000,0.0000,-2.770,2.395,-8.488,0.000,0
440,22.038,36.377,32.400,-0.1276,-145.580,0.4366,0.0000,0.0000,-0.028,2.395,-8.316,0.000,0
442,22.141,37.962,32.400,0.0924,-69.519,0.1958,0.0000,0.0000,4.068,2.395,-8.106,0.000,0
444,22.243,36.942,32.400,0.3124,19.228,0.1891,0.0000,0.0000,9.215,2.390,-7.874,0.000,0
446,22.346,36.315,32.400,0.5324,75.826,0.1991,0.0000,0.0000,12.345,2.390,-7.628,0.000,0
449,22.452,36.109,32.400,0.7027,135.606,0.0911,0.0000,0.0000,14.334,2.390,-7.361,0.000,0
451,22.556,34.771,32.400,0.8131,194.765,0.1001,0.0000,0.0000,14.626,2.106,-6.976,0.000,0
453,22.666,33.704,32.400,0.8466,244.697,0.1078,0.0000,0.0000,13.642,2.106,-6.693,0.000,0
455,22.782,33.369,32.400,0.7939,285.421,0.2450,0.0000,0.0000,10.918,2.106,-6.407,0.000,0
457,22.889,34.680,32.400,0.7667,319.464,0.2271,0.0000,0.0000,8.215,-2.807,-5.885,0.000,0
459,22.997,35.079,32.400,0.6374,348.425,0.2207,0.0000,0.0000,5.667,-2.807,-5.685,0.000,0
461,23.100,35.218,32.400,0.4535,288.852,0.2552,0.0000,0.0000,3.811,-2.807,-5.552,0.000,0
464,23.205,36.223,32.400,0.2712,214.056,0.3593,0.0000,0.0000,2.276,-4.098,-5.169,0.000,0
466,23.309,37.932,32.400,0.0573,124.639,0.4207,0.0000,0.0000,0.001,-4.098,-5.188,0.000,0
468,23.413,40.071,32.400,-0.1627,27.694,0.1987,0.0000,0.0000,-4.812,-4.098,-5.255,0.000,0
470,23.528,39.458,32.400,-0.3608,-57.467,0.1622,0.0000,0.0000,-9.491,-5.411,-5.008,0.000,0
472,23.634,38.482,32.400,-0.5227,-110.870,0.1779,0.0000,0.0000,-11.534,-5.411,-5.103,0.000,0
475,23.758,38.431,32.400,-0.5985,-164.684,0.1844,0.0000,0.0000,-12.339,-6.702,-4.893,0.000,0
477,23.875,38.050,32.400,-0.6046,-208.281,0.1905,0.0000,0.0000,-11.104,-6.702,-5.015,0.000,0
479,23.977,38.122,32.400,-0.5227,-235.204,0.2416,0.0000,0.0000,-7.863,-6.702,-5.122,0.000,0
481,24.073,39.377,32.400,-0.3558,-247.110,0.2967,0.0000,0.0000,-5.588,-7.655,-4.974,0.000,0
483,24.172,40.909,32.400,-0.1659,-183.585,0.2200,0.0153,0.0000,-3.828,-7.655,-4.978,0.000,0
485,24.269,40.730,32.400,0.0502,-106.715,0.2200,0.0099,0.0000,-0.819,-7.983,-4.870,0.000,0
487,24.374,40.796,32.400,0.2650,-12.539,0.2200,0.0119,0.0000,3.092,-7.983,-4.785,0.000,0
489,24.475,41.167,32.400,0.4486,64.570,0.2200,0.0230,0.0000,6.690,-7.983,-4.692,0.000,0
491,24.584,41.204,32.400,0.5937,118.108,0.2200,0.0241,0.0000,7.789,-8.246,-4.917,0.000,0
494,24.702,41.045,32.400,0.6538,165.250,0.2200,0.0194,0.0000,7.444,-8.246,-4.793,0.000,0
496,24.818,40.724,32.400,0.6935,203.341,0.2200,0.0097,0.0000,5.683,-8.759,-5.722,0.000,0
498,24.922,41.271,32.400,0.6342,237.426,0.2200,0.0261,0.0000,4.194,-8.759,-5.554,0.000,0
500,25.024,41.123,32.400,0.5168,265.049,0.2200,0.0217,0.0000,2.641,-8.759,-5.448,0.000,0
502,25.124,41.759,32.400,0.4614,224.505,0.2200,0.0408,0.0000,1.568,-9.274,-6.717,0.000,0
504,25.226,42.184,32.400,0.3441,181.162,0.2200,0.0535,0.0000,0.301,-9.274,-6.637,0.000,0
506,25.328,42.607,32.400,0.2894,118.093,0.2200,0.0662,0.0000,-1.035,-9.788,-7.893,0.000,0
508,25.429,42.737,32.400,0.1713,86.780,0.2200,0.0701,0.0000,-2.026,-9.788,-7.841,0.000,0
510,25.529,42.849,32.400,0.0223,38.261,0.2200,0.0735,0.0000,-3.953,-9.788,-7.849,0.000,0
512,25.641,42.839,32.400,-0.0338,-28.895,0.2200,0.0732,0.0000,-6.233,-10.294,-8.978,0.000,0
515,25.760,42.643,32.400,-0.1161,-63.081,0.2200,0.0673,0.0000,-7.986,-10.294,-8.936,0.000,0
517,25.872,42.884,32.400,-0.1008,-85.163,0.2200,0.0745,0.0000,-7.503,-10.541,-9.657,0.000,0
519,25.970,42.385,32.400,-0.0731,-81.795,0.3200,0.0596,0.0000,-5.617,-10.541,-9.577,0.000,0
521,26.069,42.862,32.400,-0.0166,-50.853,0.3200,0.0739,0.0000,-2.613,-10.541,-9.524,0.000,0
523,26.164,43.744,32.400,0.0726,-11.372,0.3200,0.1003,0.0000,-0.524,-10.542,-9.695,0.000,0
525,26.267,43.934,32.400,0.1341,19.041,0.3200,0.1060,0.0000,0.539,-10.542,-9.637,0.000,0
527,26.358,44.879,32.400,0.1738,42.013,0.3200,0.1344,0.0000,1.166,-10.262,-9.831,0.000,0
529,26.459,44.766,32.400,0.1845,62.575,0.2200,0.1310,0.0000,1.434,-9.243,-10.337,0.000,0
531,26.555,44.472,32.400,0.1516,79.933,0.2200,0.1221,0.0000,1.713,-7.494,-10.999,0.000,0
532,26.649,44.872,32.400,0.1025,73.682,0.2200,0.1342,0.0000,1.843,-7.494,-10.937,0.000,0
535,26.751,44.821,32.400,0.0200,49.070,0.1000,0.1326,0.0000,1.050,-5.478,-11.671,0.000,0
537,26.854,43.898,32.400,-0.0767,8.210,0.1000,0.1049,0.0000,0.228,-3.478,-12.408,0.000,0
538,26.947,43.309,32.400,-0.1406,-21.106,0.1000,0.0873,0.0000,-0.764,-3.478,-12.322,0.000,0
540,27.040,43.075,32.400,-0.2759,-42.979,0.1000,0.0803,0.0000,-1.081,2.180,-12.717,0.000,0
542,27.131,43.102,32.400,-0.3236,-70.996,0.1000,0.0811,0.0000,-1.657,2.180,-12.593,0.000,0
544,27.223,42.750,32.400,-0.3393,-99.222,0.1000,0.0705,0.0000,-2.080,3.092,-12.601,0.000,0
546,27.319,42.230,32.400,-0.3072,-123.611,0.1000,0.0549,0.0000,-2.444,3.092,-12.411,0.000,0
548,27.418,42.388,32.400,-0.2631,-143.029,0.1000,0.0596,0.0000,-2.655,3.998,-12.337,0.000,0
550,27.512,41.944,32.400,-0.1824,-123.771,0.1000,0.0463,0.0000,-2.550,3.998,-12.054,0.000,0
552,27.604,42.166,32.400,-0.1218,-86.922,0.1000,0.0530,0.0000,-2.162,5.558,-11.865,0.000,0
554,27.701,41.670,32.400,-0.0293,-53.579,0.1000,0.0381,0.0000,-0.889,5.558,-11.516,0.000,0
556,27.808,41.230,32.400,0.0666,-10.659,0.1000,0.0249,0.0000,0.148,5.558,-11.124,0.000,0
558,27.924,41.168,32.400,0.0682,21.759,0.1000,0.0230,0.0000,1.048,7.373,-10.469,0.000,0
560,28.030,41.065,32.400,0.0684,35.364,0.1000,0.0199,0.0000,0.999,7.373,-10.071,0.000,0
562,28.130,41.074,32.400,-0.0318,33.841,0.2200,0.0202,0.0000,1.012,9.206,-9.171,0.000,0
564,28.227,41.933,32.400,-0.0954,-4.262,0.2200,0.0460,0.0000,0.138,9.206,-8.878,0.000,0
566,28.326,42.085,32.400,-0.2140,-29.044,0.3200,0.0506,0.0000,-0.734,10.992,-7.998,0.000,0
568,28.434,43.275,32.400,-0.2569,-56.551,0.3200,0.0862,0.0000,-1.268,10.992,-7.748,0.000,0
570,28.528,43.444,32.400,-0.3351,-82.595,0.3200,0.0913,0.0000,-1.604,12.773,-6.840,0.000,0
572,28.624,43.887,32.400,-0.3347,-109.533,0.3200,0.1046,0.0000,-2.061,12.773,-6.589,0.000,0
574,28.729,44.099,32.400,-0.2829,-132.320,0.3200,0.1110,0.0000,-2.086,12.773,-6.292,0.000,0
576,28.840,45.304,32.400,-0.2688,-128.924,0.3200,0.1471,1.0000,-1.727,14.587,-5.488,0.000,0
578,28.945,43.045,32.400,-0.1839,-114.779,0.3200,0.0793,1.0000,-0.998,14.587,-5.105,0.000,0
580,29.044,41.142,32.400,-0.0618,-71.115,0.3200,0.0223,1.0000,-0.144,14.587,-4.669,0.000,0
582,29.144,39.574,32.400,-0.0129,-14.196,0.5334,0.0000,1.0000,1.651,16.447,-3.650,0.000,0
584,29.242,39.617,32.400,0.0632,16.239,0.5182,0.0000,0.0000,3.140,16.447,-3.249,0.000,0
586,29.341,41.721,32.400,0.1199,35.493,0.3200,0.0396,0.0000,2.561,16.447,-2.844,0.000,0
588,29.442,42.016,32.400,0.0345,48.331,0.3200,0.0485,0.0000,1.962,18.209,-1.322,0.000,0
590,29.548,42.434,32.400,-0.0245,21.787,0.3200,0.0610,0.0000,0.959,18.209,-0.979,0.000,0
592,29.648,43.819,32.400,-0.0650,-9.524,0.3200,0.1026,0.0000,-0.140,18.209,-0.619,0.000,0
595,29.761,43.483,32.400,-0.1959,-30.240,0.3200,0.0925,0.0000,-0.724,19.523,1.117,0.000,0
597,29.874,44.171,32.400,-0.2418,-57.989,0.3200,0.1131,0.0000,-1.343,19.523,1.408,0.000,0
599,29.979,45.196,32.400,-0.2286,-85.374,0.3200,0.1439,0.0000,-1.743,19.523,1.743,0.000,0
601,30.090,45.067,32.400,-0.2718,-105.413,0.3200,0.1400,0.0000,-1.823,20.000,3.453,0.000,0
603,30.200,45.534,32.400,-0.2303,-123.309,0.3200,0.1540,0.0000,-1.656,20.000,3.767,0.000,0
606,30.306,46.755,32.400,-0.2237,-99.722,0.3200,0.1906,1.0000,-0.876,20.000,5.445,0.000,0
608,30.420,43.884,32.400,-0.1393,-87.266,0.3200,0.1045,1.0000,-0.131,20.000,5.747,0.000,0
610,30.533,41.318,32.400,-0.0158,-45.835,0.3200,0.0276,1.0000,1.037,20.000,6.116,0.000,0
612,30.646,39.931,32.400,0.0078,12.867,0.5369,0.0000,0.0000,2.829,20.000,7.754,0.000,0
615,30.766,42.866,32.400,0.0461,26.563,0.3200,0.0740,0.0000,2.908,20.000,8.017,0.000,0
617,30.883,43.801,32.400,0.0641,33.960,0.3200,0.1020,0.0000,1.979,20.000,8.321,0.000,0
619,30.990,43.590,32.400,-0.0715,36.573,0.3200,0.0957,0.0000,1.321,20.000,9.628,0.000,0
622,31.102,44.595,32.400,-0.1610,-8.607,0.3200,0.1258,0.0000,-0.020,20.000,9.746,0.000,0
624,31.203,45.071,32.400,-0.3469,-41.710,0.3200,0.1401,0.0000,-0.980,20.000,10.601,0.000,0
626,31.306,44.797,32.400,-0.5663,-79.742,0.3200,0.1319,0.0000,-1.485,20.000,11.178,0.000,0
628,31.412,44.384,32.400,-0.7851,-129.827,0.3200,0.1195,0.0000,-1.926,20.000,11.475,0.000,0
630,31.519,44.179,32.400,-0.9680,-188.718,0.3200,0.1134,0.0000,-1.787,20.000,11.484,0.000,0
632,31.621,43.785,32.400,-1.0000,-250.327,0.3200,0.1016,0.0000,-1.222,20.000,11.689,0.000,0
634,31.732,43.211,32.400,-1.0000,-283.836,0.3200,0.0843,0.0000,-0.488,18.552,12.499,0.000,0
636,31.844,42.821,32.400,-1.0000,-289.989,0.3200,0.0726,0.0000,0.657,18.188,12.253,0.000,0
639,31.955,43.684,32.400,-1.0000,-271.976,0.3200,0.0985,0.0000,1.606,18.163,12.100,0.000,0
641,32.057,43.664,32.400,-1.0000,-267.955,0.3200,0.0979,0.0000,2.426,18.224,12.651,0.000,0
643,32.161,43.391,32.400,-1.0000,-263.396,0.3200,0.0897,0.0000,3.291,18.224,11.732,0.000,0
645,32.275,43.425,32.400,-1.0000,-258.176,0.3200,0.0908,0.0000,4.247,17.969,11.499,0.000,0
647,32.383,43.546,32.400,-1.0000,-254.576,0.3200,0.0944,0.0000,5.490,17.855,11.245,0.000,0
649,32.485,43.156,32.400,-1.0000,-252.106,0.3200,0.0827,0.0000,6.504,17.855,10.304,0.000,0
651,32.584,43.686,32.400,-1.0000,-250.377,0.3200,0.0986,0.0000,7.632,18.141,10.182,0.000,0
653,32.686,42.739,32.400,-1.0000,-249.421,0.3200,0.0702,0.0000,8.775,18.404,10.156,0.000,0
656,32.800,43.509,32.400,-1.0000,-248.868,0.3200,0.0933,0.0000,10.276,18.128,10.207,0.000,0
658,32.905,42.519,32.400,-1.0000,-248.450,0.2200,0.0636,0.0000,11.721,18.128,9.218,0.000,0
660,33.002,41.804,32.400,-1.0000,-259.604,0.2200,0.0421,0.0000,13.061,17.637,9.274,0.000,0
661,33.096,41.341,32.400,-1.0000,-275.614,0.2200,0.0282,0.0000,15.103,17.637,8.366,0.000,0
663,33.188,40.424,32.400,-1.0000,-289.637,0.2200,0.0007,0.0000,16.203,17.096,8.363,0.000,0
665,33.279,40.366,32.400,-1.0000,-301.184,0.2730,0.0000,0.0000,17.805,17.096,7.541,0.000,0
667,33.370,40.056,32.400,-1.0000,-314.450,0.2584,0.0000,0.0000,19.288,16.724,7.556,0.000,0
669,33.459,39.139,32.400,-1.0000,-328.258,0.2574,0.0000,0.0000,20.931,16.724,6.784,0.000,0
671,33.566,38.780,32.400,-1.0000,-341.797,0.2379,0.0000,0.0000,22.879,16.356,6.968,0.000,0
673,33.657,37.826,32.400,-1.0000,-355.036,0.2370,0.0000,0.0000,24.766,16.356,6.214,0.000,0
675,33.757,36.823,32.400,-1.0000,-370.320,0.2200,0.0000,0.0000,26.533,15.480,6.586,0.000,0
677,33.856,35.012,32.400,-1.0000,-382.248,0.2200,0.0000,0.0000,29.030,15.480,5.839,0.000,0
679,33.959,33.994,32.400,-1.0000,-389.373,0.2200,0.0000,0.0000,31.226,15.480,5.092,0.000,0
680,34.047,32.497,32.400,-1.0000,-394.632,0.2200,0.0000,0.0000,33.535,14.149,5.600,0.000,0
682,34.133,31.889,32.400,-0.9753,-394.317,0.2200,0.0000,0.0000,36.395,14.149,4.931,0.000,0
684,34.218,30.924,32.400,-0.9083,-386.877,0.2200,0.0000,0.0000,38.933,12.730,5.508,0.000,0
686,34.302,30.489,32.400,-0.7978,-355.454,0.2200,0.0000,0.0000,41.160,12.730,4.934,0.000,0
687,34.389,30.211,32.400,-0.6644,-307.270,0.2200,0.0000,0.0000,43.527,12.730,4.399,0.000,0
689,34.483,29.901,32.400,-0.5169,-256.470,0.2200,0.0000,0.0000,45.433,12.730,3.889,0.000,0
691,34.566,30.315,32.400,-0.3677,-202.472,0.2200,0.0000,0.0000,48.347,11.346,4.436,0.000,0
693,34.651,30.066,32.400,-0.2047,-150.869,0.2200,0.0000,0.0000,50.403,11.346,3.978,0.000,0
694,34.743,29.897,32.400,-0.0300,-97.842,0.2200,0.0000,0.0000,52.647,11.346,3.558,0.000,0
696,34.835,29.463,32.400,0.1600,-41.020,0.2200,0.0000,0.0000,55.076,11.346,3.161,0.000,0
698,34.932,29.064,32.400,0.3670,16.090,0.2200,0.0000,0.0000,57.191,11.346,2.793,0.000,0
700,35.016,28.172,32.400,0.5800,45.956,0.2200,0.0000,0.0000,59.643,10.186,3.411,0.000,0
701,35.097,27.482,32.400,0.8000,96.164,0.2200,0.0000,0.0000,62.158,10.186,3.126,0.000,0
703,35.178,26.796,32.400,1.0000,151.952,0.2200,0.0000,0.0000,64.278,10.186,2.897,0.000,0
705,35.262,25.996,32.400,1.0000,211.900,0.2200,0.0000,0.0000,66.265,10.186,2.717,0.000,0
706,35.340,25.310,32.400,1.0000,264.410,0.2200,0.0000,0.0000,67.934,10.186,2.580,0.000,0
708,35.419,24.411,32.400,1.0000,310.743,0.2200,0.0000,0.0000,69.938,9.130,2.666,0.000,0
709,35.497,23.726,32.400,1.0000,351.613,0.2200,0.0000,0.0000,72.678,9.130,2.595,0.000,0
711,35.577,23.336,32.400,1.0000,387.889,0.2200,0.0000,0.0000,75.287,9.130,2.546,0.000,0
713,35.653,22.767,32.400,1.0000,420.259,0.2200,0.0000,0.0000,77.518,9.130,2.521,0.000,0
714,35.730,22.565,32.400,1.0000,448.301,0.2200,0.0000,0.0000,79.114,9.130,2.518,0.000,0
716,35.811,21.736,32.400,1.0000,450.000,0.2200,0.0000,0.0000,79.776,9.130,2.537,0.000,0
717,35.887,21.818,32.400,1.0000,450.000,0.2200,0.0000,0.0000,80.366,9.130,2.578,0.000,0
719,35.967,21.402,32.400,1.0000,450.000,0.2200,0.0000,0.0000,80.177,9.130,2.640,0.000,0
720,36.035,20.239,32.400,1.0000,450.000,0.2200,0.0000,0.0000,79.764,9.130,2.720,0.000,0
722,36.106,20.105,32.400,1.0000,450.000,0.2200,0.0000,0.0000,78.888,9.130,2.812,0.000,0
723,36.173,19.857,32.400,1.0000,450.000,0.2200,0.0000,0.0000,77.881,7.965,3.745,0.000,0
724,36.239,19.754,32.400,1.0000,450.000,0.2200,0.0000,0.0000,75.716,7.965,3.844,0.000,0
726,36.305,19.264,32.400,1.0000,450.000,0.2235,0.0000,0.0000,75.102,7.965,3.950,0.000,0
727,36.376,19.052,32.400,1.0000,450.000,0.2250,0.0000,0.0000,72.531,7.965,4.068,0.000,0
728,36.442,19.132,32.400,1.0000,450.000,0.2245,0.0000,0.0000,70.823,7.965,4.193,0.000,0
730,36.507,19.338,32.400,1.0000,450.000,0.2230,0.0000,0.0000,67.826,7.965,4.324,0.000,0
731,36.572,18.986,32.400,1.0000,450.000,0.2255,0.0000,0.0000,65.045,7.965,4.461,0.000,0
733,36.651,19.122,32.400,1.0000,450.000,0.2245,0.0000,0.0000,61.798,7.965,4.612,0.000,0
734,36.721,18.974,32.400,1.0000,450.000,0.2256,0.0000,0.0000,58.570,7.965,4.777,0.000,0
735,36.797,18.953,32.400,1.0000,450.000,0.2257,0.0000,0.0000,54.203,7.965,4.953,0.000,0
737,36.871,19.183,32.400,1.0000,450.000,0.2241,0.0000,0.0000,50.017,7.965,5.140,0.000,0
738,36.950,19.416,32.400,1.0000,450.000,0.2224,0.0000,0.0000,47.068,7.965,5.335,0.000,0
740,37.026,19.591,32.400,1.0000,450.000,0.2212,0.0000,0.0000,43.625,7.965,5.543,0.000,0
741,37.091,19.712,32.400,1.0000,450.000,0.2203,0.0000,0.0000,39.846,7.965,5.755,0.000,0
743,37.156,19.411,32.400,1.0000,450.000,0.2224,0.0000,0.0000,38.020,7.965,5.958,0.000,0
744,37.224,20.016,32.400,1.0000,450.000,0.2204,0.0000,0.0000,35.675,9.130,5.368,0.000,0
745,37.291,20.268,32.400,1.0000,450.000,0.2200,0.0000,0.0000,33.849,9.130,5.566,0.000,0
747,37.364,20.044,32.400,1.0000,450.000,0.2202,0.0000,0.0000,31.654,9.130,5.777,0.000,0
748,37.433,20.297,32.400,1.0000,450.000,0.2200,0.0000,0.0000,29.714,9.130,6.002,0.000,0
750,37.506,20.405,32.400,1.0000,450.000,0.2200,0.0000,0.0000,27.318,9.130,6.237,0.000,0
751,37.575,20.346,32.400,1.0000,450.000,0.2200,0.0000,0.0000,25.879,9.130,6.489,0.000,0
752,37.644,20.538,32.400,1.0000,450.000,0.2200,0.0000,0.0000,23.943,9.130,6.745,0.000,0
754,37.715,20.408,32.400,1.0000,450.000,0.2200,0.0000,0.0000,22.014,9.130,7.008,0.000,0
755,37.788,20.754,32.400,1.0000,450.000,0.2200,0.0000,0.0000,20.372,9.130,7.294,0.000,0
757,37.863,20.550,32.400,1.0000,450.000,0.4813,0.0000,0.0000,18.688,9.130,7.596,0.000,0
758,37.941,21.819,32.400,1.0000,450.000,0.4610,0.0000,0.0000,17.327,9.130,7.921,0.000,0
760,38.021,23.389,32.400,1.0000,450.000,0.4359,0.0000,0.0000,15.925,9.130,8.273,0.000,0
761,38.091,24.471,32.400,1.0000,450.000,0.4431,0.0000,0.0000,14.017,10.186,7.941,0.000,0
763,38.159,26.060,32.400,1.0000,450.000,0.4435,0.0000,0.0000,12.372,10.186,8.812,0.000,0
764,38.229,27.291,32.400,1.0000,450.000,0.4545,0.0000,0.0000,10.419,10.186,9.165,0.000,0
766,38.302,28.615,32.400,1.0000,450.000,0.4687,0.0000,0.0000,8.164,10.186,9.519,0.000,0
767,38.373,30.278,32.400,1.0000,450.000,0.5787,0.0000,0.0000,5.832,10.186,9.876,0.000,0
768,38.448,31.593,32.400,1.0000,448.020,0.5978,0.0000,0.0000,3.276,10.186,10.234,0.000,0
770,38.518,33.459,32.400,1.0000,445.180,0.6135,0.0000,0.0000,0.379,10.186,10.590,0.000,0
771,38.593,34.812,32.400,1.0000,441.922,0.5487,0.0000,0.0000,-3.124,10.186,10.941,0.000,0
773,38.665,36.433,32.400,1.0000,438.231,0.3689,0.0000,0.0000,-6.552,10.186,11.286,0.000,0
775,38.750,36.477,32.400,1.0000,434.125,0.3026,0.0000,0.0000,-10.731,10.186,11.625,0.000,0
776,38.843,35.686,32.400,1.0000,432.561,0.2455,0.0000,0.0000,-15.172,10.186,11.975,0.000,0
778,38.925,34.699,32.400,1.0000,431.677,0.2596,0.0000,0.0000,-20.186,10.186,12.309,0.000,0
780,39.004,33.072,32.400,0.8224,430.989,0.2200,0.0000,0.0000,-24.460,10.186,12.608,0.000,0
781,39.078,32.015,32.400,0.6024,384.639,0.2200,0.0000,0.0000,-29.953,10.186,12.865,0.000,0
782,39.145,30.920,32.400,0.3824,324.052,0.2200,0.0000,0.0000,-34.687,9.130,13.737,0.000,0
784,39.216,29.663,32.400,0.1624,256.168,0.2200,0.0000,0.0000,-38.385,9.130,13.884,0.000,0
785,39.285,28.866,32.400,-0.0576,182.620,0.2200,0.0000,0.0000,-41.770,9.130,13.997,0.000,0
787,39.352,27.681,32.400,-0.2776,104.937,0.2200,0.0000,0.0000,-45.964,9.130,14.081,0.000,0
788,39.423,26.801,32.400,-0.4976,24.818,0.2200,0.0000,0.0000,-50.904,9.130,14.144,0.000,0
789,39.493,25.235,32.400,-0.7176,-30.579,0.2200,0.0000,0.0000,-54.974,9.130,14.192,0.000,0
791,39.575,24.833,32.400,-0.9376,-80.932,0.2200,0.0000,0.0000,-58.695,7.965,14.427,0.000,0
792,39.649,23.648,32.400,-1.0000,-140.151,0.2200,0.0000,0.0000,-62.602,7.965,14.433,0.000,0
794,39.723,23.115,32.400,-1.0000,-198.356,0.2200,0.0000,0.0000,-67.788,7.965,14.425,0.000,0
796,39.802,22.026,32.400,-1.0000,-252.713,0.2200,0.0000,0.0000,-71.418,7.965,14.399,0.000,0
797,39.879,21.519,32.400,-1.0000,-301.502,0.2200,0.0000,0.0000,-75.282,7.965,14.357,0.000,0
799,39.960,20.610,32.400,-1.0000,-346.161,0.2115,0.0000,0.0000,-78.600,6.793,14.921,0.000,0
