tick,stage,speed_kph,steering_cmd_norm,steering_wheel_deg,steering_input,throttle_cmd,brake_cmd,lane_offset,lane_confidence,route_heading_error_deg,route_lookahead_m,route_speed_target_kph,route_curve_speed_cap_kph,route_preview_curvature,route_preview_distance_m,route_progress_index,sensor_near_offset,sensor_far_offset,sensor_heading_hint,sensor_curvature_hint,sensor_width_norm,sensor_sample_count,sensor_speed_target_kph,sensor_curve_speed_cap_kph,sensor_obstacle_speed_cap_kph,sensor_lateral_accel_cap_kph,sensor_depth_min_m,sensor_close_fraction,sensor_lateral_accel_mps2,imitation_pred_norm,imitation_speed_target_kph,imitation_blend,control_phase,throttle_cap,damage
51,custom,7.044,0.957854,-364.147,0.879582,0.000000,0.000000,-0.416487,1.000,178.725,13.272,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_coast,0.154611,0.000
52,custom,6.258,0.657854,-396.551,0.957854,0.000000,0.000000,-1.000000,1.000,-174.144,13.130,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_coast,0.310869,0.000
53,custom,6.081,0.357854,-272.351,0.657854,0.000000,0.000000,-1.000000,1.000,-168.790,13.098,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_coast,0.456449,0.000
54,custom,5.722,0.057854,-148.151,0.357854,0.341748,0.000000,-1.000000,1.000,-165.760,13.033,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_power,0.582343,0.000
55,custom,17.610,-0.242146,-23.951,0.057854,0.000000,0.380000,-1.000000,1.000,-164.539,15.180,8.000,180.000,0.000000,44.876,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_trail_brake,0.508392,0.000
56,custom,5.645,-0.542146,100.249,-0.242146,0.353256,0.000000,-1.000000,1.000,-165.345,13.019,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_power,0.368538,0.000
57,custom,22.973,-0.839751,214.296,-0.539059,0.000000,0.380000,-1.000000,1.000,-169.712,16.148,8.000,180.000,0.000000,50.016,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_trail_brake,0.217158,0.000
58,custom,7.559,-0.943913,337.401,-0.836771,0.000000,0.000000,-0.610302,1.000,-177.999,13.365,8.000,180.000,0.000000,35.244,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_coast,0.162057,0.000
59,custom,6.502,-0.643913,390.780,-0.943913,0.000000,0.000000,0.184684,1.000,174.365,13.174,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_coast,0.317904,0.000
60,custom,6.372,-0.343913,266.580,-0.643913,0.000000,0.000000,0.781684,1.000,168.691,13.150,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_coast,0.462861,0.000
61,custom,6.307,-0.043913,142.380,-0.343913,0.000000,0.000000,1.000000,1.000,165.442,13.139,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_coast,0.587140,0.000
62,custom,6.121,0.256087,18.180,-0.043913,0.000000,0.000000,1.000000,1.000,164.455,13.105,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_coast,0.502301,0.000
63,custom,5.689,0.556087,-105.333,0.256087,0.346679,0.000000,1.000000,1.000,165.191,13.027,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_power,0.361680,0.000
64,custom,20.347,0.844630,-219.638,0.552354,0.000000,0.380000,0.849951,1.000,169.513,15.674,8.000,180.000,0.000000,47.500,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_trail_brake,0.214599,0.000
65,custom,6.151,0.945621,-340.391,0.843277,0.000000,0.000000,-0.192269,1.000,177.173,13.111,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_coast,0.161146,0.000
66,custom,5.792,0.645621,-391.487,0.945621,0.317043,0.000000,-0.933953,1.000,-176.317,13.046,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_power,0.317043,0.000
67,custom,21.102,0.345621,-267.287,0.645621,0.000000,0.380000,-1.000000,1.000,-169.266,15.810,8.000,180.000,0.000000,48.223,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_trail_brake,0.462077,0.000
68,custom,7.044,0.045621,-143.087,0.345621,0.000000,0.000000,-1.000000,1.000,-163.633,13.272,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_coast,0.586564,0.000
